3659.454997,4487.0,3655.882816,4401.0
4401.0,4939.13,4131.0,4770.0
4770.0,5880.87,4720.0,5563.0
5569.649533,6180.0,5362.39,5880.0
5882.0,7438.629201,5641.0,7124.36
